ID,OBJECTID_1,EEZ,Country,Sovereign,Remarks,Sov_ID,EEZ_ID,ISO_3digit,MRGID,Date_chang,Area_m2,Longitude,Latitude,Kulbicki,MEOW,ID_2,NA_,Lon,Lat,Management,RetentC,RetentP,RetentR,RetentT,RetentC5,RetentP5,RetentR15,RetentT15,OutflowC5,OutflowP5,OutflowR15,OutflowT15,InflowC5,InflowP5,InflowR15,InflowT15,OutDegC5,OutDegP5,OutDegR15,OutDegT15,InDegC5,InDegP5,InDegR15,InDegT15,OutflowC,OutflowP,OutflowR,OutflowT,InflowC,InflowP,InflowR,InflowT,OutDegC,OutDegP,OutDegR,OutDegT,InDegC,InDegP,InDegR,InDegT,NetflowC5,NetflowR15,NetflowP5,NetflowT15,NetflowC,NetflowR,NetflowP,NetflowT
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14442.000000000000000,V14442,40.600000000000001,-12.100000000000000,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,9.000000000000000,0.000000000000000,2904.000000000000000,2866.000000000000000,1751.000000000000000,2274.000000000000000,5135.000000000000000,3188.000000000000000,6458.000000000000000,2871.000000000000000,33.000000000000000,28.000000000000000,36.000000000000000,17.000000000000000,119.000000000000000,52.000000000000000,193.000000000000000,63.000000000000000,1695.000000000000000,1204.000000000000000,1460.000000000000000,2010.000000000000000,7605.000000000000000,8034.000000000000000,7635.000000000000000,630.000000000000000,33.000000000000000,31.000000000000000,31.000000000000000,14.000000000000000,218.000000000000000,249.000000000000000,249.000000000000000,17.000000000000000,"-0.27752208","-0.573395054","-0.053187975","-0.116034985","-0.635483871","-0.678944475","-0.739337519","0.522727273"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14482.000000000000000,V14482,40.280000000000001,-16.100000000000001,Fished,5.000000000000000,0.000000000000000,0.000000000000000,15.000000000000000,179.000000000000000,308.000000000000000,12.000000000000000,0.000000000000000,2303.000000000000000,2086.000000000000000,1188.000000000000000,1293.000000000000000,1853.000000000000000,2578.000000000000000,302.000000000000000,225.000000000000000,118.000000000000000,44.000000000000000,156.000000000000000,70.000000000000000,60.000000000000000,44.000000000000000,61.000000000000000,31.000000000000000,1535.000000000000000,3552.000000000000000,2480.000000000000000,975.000000000000000,220.000000000000000,1592.000000000000000,1030.000000000000000,270.000000000000000,133.000000000000000,128.000000000000000,128.000000000000000,28.000000000000000,31.000000000000000,59.000000000000000,59.000000000000000,18.000000000000000,"0.10827719","0.594630872","-0.105488851","0.703557312","0.749287749","0.413105413","0.381026439","0.56626506"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14483.000000000000000,V14483,40.359999999999999,-16.020000000000000,Fished,0.000000000000000,0.000000000000000,0.000000000000000,30.000000000000000,34.000000000000000,28.000000000000000,14.000000000000000,21.000000000000000,1942.000000000000000,1890.000000000000000,1085.000000000000000,1242.000000000000000,1237.000000000000000,1066.000000000000000,855.000000000000000,1287.000000000000000,141.000000000000000,74.000000000000000,178.000000000000000,90.000000000000000,133.000000000000000,70.000000000000000,174.000000000000000,68.000000000000000,1390.000000000000000,2950.000000000000000,2075.000000000000000,765.000000000000000,525.000000000000000,1846.000000000000000,1365.000000000000000,1305.000000000000000,139.000000000000000,106.000000000000000,106.000000000000000,30.000000000000000,74.000000000000000,65.000000000000000,65.000000000000000,36.000000000000000,"0.221767852","0.118556701","0.278755074","-0.017793594","0.451697128","0.206395349","0.230191827","-0.260869565"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14484.000000000000000,V14484,40.039999999999999,-16.420000000000002,Fished,35.000000000000000,28.000000000000000,20.000000000000000,30.000000000000000,173.000000000000000,270.000000000000000,61.000000000000000,171.000000000000000,2391.000000000000000,2166.000000000000000,996.000000000000000,1314.000000000000000,2039.000000000000000,2758.000000000000000,545.000000000000000,1347.000000000000000,116.000000000000000,39.000000000000000,149.000000000000000,69.000000000000000,38.000000000000000,30.000000000000000,60.000000000000000,36.000000000000000,1330.000000000000000,3068.000000000000000,2170.000000000000000,930.000000000000000,820.000000000000000,1672.000000000000000,1130.000000000000000,885.000000000000000,127.000000000000000,110.000000000000000,110.000000000000000,36.000000000000000,47.000000000000000,61.000000000000000,61.000000000000000,28.000000000000000,"0.079458239","0.292667099","-0.120227457","-0.012401353","0.237209302","0.315151515","0.294514768","0.024793388"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14485.000000000000000,V14485,39.960000000000001,-16.500000000000000,Fished,10.000000000000000,26.000000000000000,15.000000000000000,0.000000000000000,248.000000000000000,122.000000000000000,70.000000000000000,36.000000000000000,1807.000000000000000,1054.000000000000000,1048.000000000000000,882.000000000000000,2900.000000000000000,1888.000000000000000,1243.000000000000000,867.000000000000000,106.000000000000000,59.000000000000000,167.000000000000000,77.000000000000000,102.000000000000000,42.000000000000000,142.000000000000000,69.000000000000000,1290.000000000000000,3460.000000000000000,2350.000000000000000,900.000000000000000,540.000000000000000,2232.000000000000000,1580.000000000000000,810.000000000000000,122.000000000000000,126.000000000000000,126.000000000000000,34.000000000000000,64.000000000000000,80.000000000000000,80.000000000000000,27.000000000000000,"-0.232207351","-0.08511567","-0.283480625","0.008576329","0.409836066","0.195928753","0.215741391","0.052631579"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14486.000000000000000,V14486,40.119999999999997,-16.340000000000000,Fished,30.000000000000000,40.000000000000000,50.000000000000000,75.000000000000000,92.000000000000000,190.000000000000000,52.000000000000000,150.000000000000000,2195.000000000000000,2356.000000000000000,1099.000000000000000,1455.000000000000000,1771.000000000000000,2700.000000000000000,606.000000000000000,1182.000000000000000,127.000000000000000,50.000000000000000,152.000000000000000,79.000000000000000,58.000000000000000,49.000000000000000,89.000000000000000,34.000000000000000,1380.000000000000000,2926.000000000000000,2115.000000000000000,960.000000000000000,485.000000000000000,1668.000000000000000,1170.000000000000000,1770.000000000000000,116.000000000000000,104.000000000000000,104.000000000000000,30.000000000000000,49.000000000000000,60.000000000000000,60.000000000000000,30.000000000000000,"0.106908724","0.28914956","-0.068037975","0.103526735","0.479892761","0.287671233","0.273835438","-0.296703297"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14487.000000000000000,V14487,40.280000000000001,-16.020000000000000,Fished,5.000000000000000,32.000000000000000,30.000000000000000,0.000000000000000,9.000000000000000,22.000000000000000,9.000000000000000,3.000000000000000,2064.000000000000000,1986.000000000000000,1053.000000000000000,1419.000000000000000,1194.000000000000000,638.000000000000000,721.000000000000000,567.000000000000000,151.000000000000000,79.000000000000000,165.000000000000000,87.000000000000000,119.000000000000000,77.000000000000000,150.000000000000000,66.000000000000000,1335.000000000000000,3416.000000000000000,2490.000000000000000,945.000000000000000,900.000000000000000,1780.000000000000000,1250.000000000000000,135.000000000000000,127.000000000000000,121.000000000000000,121.000000000000000,43.000000000000000,94.000000000000000,64.000000000000000,64.000000000000000,9.000000000000000,"0.267034991","0.187147689","0.513719512","0.429003021","0.194630872","0.331550802","0.314857583","0.75"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14488.000000000000000,V14488,40.119999999999997,-16.100000000000001,Fished,0.000000000000000,26.000000000000000,15.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000,6.000000000000000,1656.000000000000000,1546.000000000000000,971.000000000000000,1041.000000000000000,1073.000000000000000,898.000000000000000,774.000000000000000,579.000000000000000,150.000000000000000,70.000000000000000,172.000000000000000,84.000000000000000,129.000000000000000,88.000000000000000,166.000000000000000,58.000000000000000,1240.000000000000000,3086.000000000000000,2115.000000000000000,990.000000000000000,375.000000000000000,2008.000000000000000,1320.000000000000000,195.000000000000000,126.000000000000000,112.000000000000000,112.000000000000000,44.000000000000000,58.000000000000000,74.000000000000000,74.000000000000000,11.000000000000000,"0.213631367","0.112893983","0.265139116","0.285185185","0.535603715","0.231441048","0.211621516","0.670886076"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14489.000000000000000,V14489,40.200000000000003,-16.100000000000001,Fished,30.000000000000000,26.000000000000000,15.000000000000000,0.000000000000000,26.000000000000000,30.000000000000000,18.000000000000000,15.000000000000000,2156.000000000000000,1986.000000000000000,969.000000000000000,1245.000000000000000,1297.000000000000000,1104.000000000000000,1083.000000000000000,576.000000000000000,119.000000000000000,65.000000000000000,150.000000000000000,72.000000000000000,131.000000000000000,66.000000000000000,164.000000000000000,70.000000000000000,1190.000000000000000,3082.000000000000000,2105.000000000000000,885.000000000000000,1590.000000000000000,1902.000000000000000,1205.000000000000000,315.000000000000000,110.000000000000000,112.000000000000000,112.000000000000000,31.000000000000000,119.000000000000000,71.000000000000000,71.000000000000000,18.000000000000000,"0.248769186","-0.055555556","0.285436893","0.36738056","-0.143884892","0.271903323","0.236757624","0.475"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14490.000000000000000,V14490,40.039999999999999,-16.340000000000000,Fished,5.000000000000000,30.000000000000000,25.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1689.000000000000000,1676.000000000000000,807.000000000000000,966.000000000000000,1663.000000000000000,856.000000000000000,1252.000000000000000,1185.000000000000000,132.000000000000000,58.000000000000000,132.000000000000000,85.000000000000000,158.000000000000000,102.000000000000000,192.000000000000000,87.000000000000000,975.000000000000000,2390.000000000000000,1625.000000000000000,660.000000000000000,845.000000000000000,2292.000000000000000,1530.000000000000000,465.000000000000000,96.000000000000000,87.000000000000000,87.000000000000000,33.000000000000000,93.000000000000000,84.000000000000000,84.000000000000000,25.000000000000000,"0.007756563","-0.216124332","0.32385466","-0.10181311","0.071428571","0.030110935","0.020931226","0.173333333"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14491.000000000000000,V14491,39.560000000000002,-16.820000000000000,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53.000000000000000,32.000000000000000,19.000000000000000,78.000000000000000,289.000000000000000,242.000000000000000,199.000000000000000,399.000000000000000,755.000000000000000,572.000000000000000,889.000000000000000,1209.000000000000000,19.000000000000000,13.000000000000000,20.000000000000000,16.000000000000000,79.000000000000000,39.000000000000000,89.000000000000000,57.000000000000000,100.000000000000000,146.000000000000000,115.000000000000000,45.000000000000000,450.000000000000000,1410.000000000000000,1025.000000000000000,345.000000000000000,9.000000000000000,5.000000000000000,5.000000000000000,3.000000000000000,45.000000000000000,50.000000000000000,50.000000000000000,14.000000000000000,"-0.446360153","-0.634191176","-0.405405405","-0.503731343","-0.636363636","-0.798245614","-0.812339332","-0.769230769"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14492.000000000000000,V14492,39.479999999999997,-16.820000000000000,Fished,0.000000000000000,28.000000000000000,20.000000000000000,15.000000000000000,7.000000000000000,12.000000000000000,5.000000000000000,0.000000000000000,1777.000000000000000,1652.000000000000000,906.000000000000000,1050.000000000000000,1282.000000000000000,1228.000000000000000,670.000000000000000,516.000000000000000,143.000000000000000,67.000000000000000,157.000000000000000,72.000000000000000,156.000000000000000,96.000000000000000,192.000000000000000,70.000000000000000,925.000000000000000,2628.000000000000000,1770.000000000000000,765.000000000000000,615.000000000000000,1904.000000000000000,1210.000000000000000,510.000000000000000,106.000000000000000,96.000000000000000,96.000000000000000,34.000000000000000,93.000000000000000,71.000000000000000,71.000000000000000,25.000000000000000,"0.161817587","0.149746193","0.147222222","0.340996169","0.201298701","0.187919463","0.159752868","0.2"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14493.000000000000000,V14493,39.079999999999998,-17.140000000000001,Fished,0.000000000000000,26.000000000000000,15.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,14.000000000000000,27.000000000000000,1441.000000000000000,1372.000000000000000,749.000000000000000,927.000000000000000,2321.000000000000000,2010.000000000000000,1278.000000000000000,1611.000000000000000,141.000000000000000,65.000000000000000,161.000000000000000,85.000000000000000,168.000000000000000,105.000000000000000,195.000000000000000,90.000000000000000,940.000000000000000,2734.000000000000000,1935.000000000000000,1020.000000000000000,810.000000000000000,2870.000000000000000,2025.000000000000000,525.000000000000000,98.000000000000000,98.000000000000000,98.000000000000000,40.000000000000000,104.000000000000000,103.000000000000000,103.000000000000000,27.000000000000000,"-0.233918129","-0.260976813","-0.188645772","-0.269503546","0.074285714","-0.022727273","-0.02426838","0.32038835"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14494.000000000000000,V14494,39.159999999999997,-17.059999999999999,Fished,0.000000000000000,32.000000000000000,30.000000000000000,0.000000000000000,94.000000000000000,120.000000000000000,33.000000000000000,6.000000000000000,2111.000000000000000,1950.000000000000000,1146.000000000000000,1098.000000000000000,1375.000000000000000,1884.000000000000000,375.000000000000000,222.000000000000000,126.000000000000000,55.000000000000000,157.000000000000000,62.000000000000000,55.000000000000000,35.000000000000000,88.000000000000000,38.000000000000000,1410.000000000000000,3300.000000000000000,2250.000000000000000,750.000000000000000,425.000000000000000,2176.000000000000000,1490.000000000000000,645.000000000000000,139.000000000000000,120.000000000000000,120.000000000000000,29.000000000000000,51.000000000000000,79.000000000000000,79.000000000000000,30.000000000000000,"0.211130235","0.506903353","0.017214397","0.663636364","0.536784741","0.203208556","0.205259313","0.075268817"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14495.000000000000000,V14495,39.880000000000003,-16.500000000000000,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,63.000000000000000,106.000000000000000,15.000000000000000,3.000000000000000,1797.000000000000000,1666.000000000000000,1035.000000000000000,1278.000000000000000,1563.000000000000000,1704.000000000000000,873.000000000000000,858.000000000000000,114.000000000000000,55.000000000000000,148.000000000000000,72.000000000000000,100.000000000000000,54.000000000000000,126.000000000000000,66.000000000000000,1040.000000000000000,2762.000000000000000,1905.000000000000000,960.000000000000000,960.000000000000000,2526.000000000000000,1665.000000000000000,315.000000000000000,104.000000000000000,100.000000000000000,100.000000000000000,33.000000000000000,85.000000000000000,93.000000000000000,93.000000000000000,19.000000000000000,"0.069642857","0.08490566","-0.011275964","0.196629213","0.04","0.067226891","0.044629349","0.505882353"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14496.000000000000000,V14496,39.719999999999999,-16.660000000000000,Fished,0.000000000000000,30.000000000000000,25.000000000000000,0.000000000000000,23.000000000000000,36.000000000000000,3.000000000000000,9.000000000000000,2140.000000000000000,1946.000000000000000,1041.000000000000000,1110.000000000000000,1539.000000000000000,1648.000000000000000,396.000000000000000,390.000000000000000,127.000000000000000,67.000000000000000,148.000000000000000,63.000000000000000,76.000000000000000,49.000000000000000,95.000000000000000,42.000000000000000,1200.000000000000000,3288.000000000000000,2320.000000000000000,735.000000000000000,640.000000000000000,1888.000000000000000,1270.000000000000000,255.000000000000000,108.000000000000000,118.000000000000000,118.000000000000000,37.000000000000000,76.000000000000000,69.000000000000000,69.000000000000000,16.000000000000000,"0.163359609","0.448851775","0.082915971","0.48","0.304347826","0.292479109","0.270479134","0.484848485"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14497.000000000000000,V14497,39.799999999999997,-16.579999999999998,Fished,30.000000000000000,38.000000000000000,45.000000000000000,0.000000000000000,286.000000000000000,250.000000000000000,36.000000000000000,33.000000000000000,2255.000000000000000,2008.000000000000000,1185.000000000000000,1389.000000000000000,2955.000000000000000,3772.000000000000000,852.000000000000000,1608.000000000000000,124.000000000000000,62.000000000000000,159.000000000000000,80.000000000000000,59.000000000000000,45.000000000000000,88.000000000000000,43.000000000000000,1345.000000000000000,3612.000000000000000,2530.000000000000000,1050.000000000000000,1055.000000000000000,2276.000000000000000,1690.000000000000000,1230.000000000000000,123.000000000000000,130.000000000000000,130.000000000000000,44.000000000000000,98.000000000000000,80.000000000000000,80.000000000000000,42.000000000000000,"-0.134357006","0.1634757","-0.305190311","-0.073073073","0.120833333","0.199052133","0.226902174","-0.078947368"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14498.000000000000000,V14498,38.840000000000003,-17.300000000000001,Fished,15.000000000000000,30.000000000000000,25.000000000000000,45.000000000000000,24.000000000000000,4.000000000000000,5.000000000000000,12.000000000000000,1811.000000000000000,1674.000000000000000,952.000000000000000,1239.000000000000000,1210.000000000000000,1324.000000000000000,464.000000000000000,366.000000000000000,130.000000000000000,76.000000000000000,167.000000000000000,87.000000000000000,123.000000000000000,62.000000000000000,155.000000000000000,59.000000000000000,1080.000000000000000,2932.000000000000000,1980.000000000000000,705.000000000000000,600.000000000000000,2296.000000000000000,1590.000000000000000,825.000000000000000,116.000000000000000,107.000000000000000,107.000000000000000,32.000000000000000,73.000000000000000,83.000000000000000,83.000000000000000,37.000000000000000,"0.198940748","0.344632768","0.116744496","0.543925234","0.285714286","0.109243697","0.12165264","-0.078431373"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14499.000000000000000,V14499,38.759999999999998,-17.300000000000001,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26.000000000000000,10.000000000000000,9.000000000000000,27.000000000000000,1799.000000000000000,1626.000000000000000,1021.000000000000000,1086.000000000000000,1157.000000000000000,1098.000000000000000,761.000000000000000,846.000000000000000,160.000000000000000,74.000000000000000,197.000000000000000,96.000000000000000,154.000000000000000,85.000000000000000,181.000000000000000,85.000000000000000,1420.000000000000000,3310.000000000000000,2375.000000000000000,945.000000000000000,710.000000000000000,1646.000000000000000,1015.000000000000000,225.000000000000000,136.000000000000000,118.000000000000000,118.000000000000000,39.000000000000000,102.000000000000000,62.000000000000000,62.000000000000000,12.000000000000000,"0.217185386","0.145903479","0.193832599","0.124223602","0.333333333","0.401179941","0.335754641","0.615384615"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14500.000000000000000,V14500,38.920000000000002,-17.219999999999999,Fished,10.000000000000000,26.000000000000000,15.000000000000000,90.000000000000000,116.000000000000000,62.000000000000000,17.000000000000000,3.000000000000000,2175.000000000000000,1684.000000000000000,1020.000000000000000,900.000000000000000,1410.000000000000000,1338.000000000000000,499.000000000000000,534.000000000000000,123.000000000000000,55.000000000000000,147.000000000000000,66.000000000000000,124.000000000000000,50.000000000000000,134.000000000000000,52.000000000000000,1020.000000000000000,2600.000000000000000,1800.000000000000000,990.000000000000000,650.000000000000000,1196.000000000000000,740.000000000000000,630.000000000000000,107.000000000000000,94.000000000000000,94.000000000000000,36.000000000000000,70.000000000000000,45.000000000000000,45.000000000000000,20.000000000000000,"0.213389121","0.342988808","0.114493713","0.255230126","0.221556886","0.417322835","0.369863014","0.222222222"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14501.000000000000000,V14501,35.320000000000000,-21.379999999999999,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11.000000000000000,8.000000000000000,8.000000000000000,6.000000000000000,476.000000000000000,322.000000000000000,400.000000000000000,501.000000000000000,942.000000000000000,546.000000000000000,1015.000000000000000,711.000000000000000,66.000000000000000,38.000000000000000,83.000000000000000,38.000000000000000,152.000000000000000,76.000000000000000,182.000000000000000,93.000000000000000,405.000000000000000,1374.000000000000000,1085.000000000000000,705.000000000000000,1040.000000000000000,1556.000000000000000,1040.000000000000000,420.000000000000000,32.000000000000000,47.000000000000000,47.000000000000000,20.000000000000000,106.000000000000000,57.000000000000000,57.000000000000000,21.000000000000000,"-0.328631876","-0.434628975","-0.258064516","-0.173267327","-0.439446367","0.021176471","-0.062116041","0.253333333"
"42","32",Madagascan Exclusive Economic Zone,Madagascar,Madagascar,,"42","42",MDG,8348.000000000000000,,1203109906000.000000000000000,47.262780330401000,47.262780330401000,Western Indian,Western Indian Ocean,14202.000000000000000,V14202,49.479999999999997,-18.260000000000002,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,42.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,1117.000000000000000,534.000000000000000,854.000000000000000,654.000000000000000,1233.000000000000000,800.000000000000000,1100.000000000000000,807.000000000000000,120.000000000000000,58.000000000000000,162.000000000000000,64.000000000000000,154.000000000000000,63.000000000000000,188.000000000000000,79.000000000000000,1325.000000000000000,2882.000000000000000,2205.000000000000000,465.000000000000000,1050.000000000000000,2264.000000000000000,1460.000000000000000,390.000000000000000,106.000000000000000,100.000000000000000,100.000000000000000,22.000000000000000,125.000000000000000,84.000000000000000,84.000000000000000,19.000000000000000,"-0.049361702","-0.125895599","-0.1994003","-0.104722793","0.115789474","0.203274216","0.120093276","0.087719298"
"42","32",Madagascan Exclusive Economic Zone,Madagascar,Madagascar,,"42","42",MDG,8348.000000000000000,,1203109906000.000000000000000,47.262780330401000,47.262780330401000,Western Indian,Western Indian Ocean,14203.000000000000000,V14203,49.399999999999999,-18.340000000000000,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2073.000000000000000,1150.000000000000000,1015.000000000000000,546.000000000000000,635.000000000000000,344.000000000000000,406.000000000000000,222.000000000000000,99.000000000000000,40.000000000000000,140.000000000000000,39.000000000000000,136.000000000000000,45.000000000000000,149.000000000000000,36.000000000000000,1435.000000000000000,2444.000000000000000,2160.000000000000000,315.000000000000000,380.000000000000000,1722.000000000000000,1155.000000000000000,360.000000000000000,87.000000000000000,79.000000000000000,79.000000000000000,12.000000000000000,50.000000000000000,63.000000000000000,63.000000000000000,13.000000000000000,"0.531019202","0.428571429","0.539491299","0.421875","0.581267218","0.303167421","0.173307729","-0.066666667"
"42","32",Madagascan Exclusive Economic Zone,Madagascar,Madagascar,,"42","42",MDG,8348.000000000000000,,1203109906000.000000000000000,47.262780330401000,47.262780330401000,Western Indian,Western Indian Ocean,14204.000000000000000,V14204,49.399999999999999,-18.420000000000002,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,2165.000000000000000,1098.000000000000000,1101.000000000000000,552.000000000000000,674.000000000000000,246.000000000000000,399.000000000000000,162.000000000000000,97.000000000000000,41.000000000000000,149.000000000000000,50.000000000000000,135.000000000000000,44.000000000000000,142.000000000000000,32.000000000000000,1445.000000000000000,2530.000000000000000,2125.000000000000000,345.000000000000000,390.000000000000000,1602.000000000000000,1005.000000000000000,735.000000000000000,83.000000000000000,84.000000000000000,84.000000000000000,12.000000000000000,59.000000000000000,60.000000000000000,60.000000000000000,19.000000000000000,"0.525184924","0.468","0.633928571","0.546218487","0.57493188","0.357827476","0.224588577","-0.361111111"
"42","32",Madagascan Exclusive Economic Zone,Madagascar,Madagascar,,"42","42",MDG,8348.000000000000000,,1203109906000.000000000000000,47.262780330401000,47.262780330401000,Western Indian,Western Indian Ocean,14205.000000000000000,V14205,46.680000000000000,-25.219999999999999,Fished,15.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,28.000000000000000,16.000000000000000,2.000000000000000,6.000000000000000,1253.000000000000000,800.000000000000000,795.000000000000000,540.000000000000000,1737.000000000000000,1986.000000000000000,790.000000000000000,966.000000000000000,82.000000000000000,44.000000000000000,101.000000000000000,50.000000000000000,123.000000000000000,64.000000000000000,165.000000000000000,83.000000000000000,1090.000000000000000,1788.000000000000000,1470.000000000000000,495.000000000000000,675.000000000000000,1610.000000000000000,1025.000000000000000,375.000000000000000,59.000000000000000,60.000000000000000,60.000000000000000,16.000000000000000,75.000000000000000,60.000000000000000,60.000000000000000,19.000000000000000,"-0.16187291","0.003154574","-0.425699928","-0.282868526","0.235127479","0.178356713","0.052383755","0.137931034"
"42","32",Madagascan Exclusive Economic Zone,Madagascar,Madagascar,,"42","42",MDG,8348.000000000000000,,1203109906000.000000000000000,47.262780330401000,47.262780330401000,Western Indian,Western Indian Ocean,14206.000000000000000,V14206,48.520000000000003,-21.059999999999999,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,10.000000000000000,3.000000000000000,1017.000000000000000,398.000000000000000,866.000000000000000,666.000000000000000,1177.000000000000000,920.000000000000000,1281.000000000000000,951.000000000000000,131.000000000000000,51.000000000000000,172.000000000000000,62.000000000000000,146.000000000000000,69.000000000000000,194.000000000000000,83.000000000000000,1245.000000000000000,2902.000000000000000,2205.000000000000000,675.000000000000000,995.000000000000000,3282.000000000000000,2205.000000000000000,705.000000000000000,106.000000000000000,101.000000000000000,101.000000000000000,27.000000000000000,120.000000000000000,120.000000000000000,120.000000000000000,27.000000000000000,"-0.072926162","-0.193292967","-0.396054628","-0.176252319","0.111607143","0","-0.0614489","-0.02173913"
