IDN,ID_MJ,MPA_NAME,COUNTRY,REGION,DESGNATION,STATUS,CATEGORY,CATEGORY2,YEAR,ZONE,MANAGED_BY,IUCN,NOTES,AREAKM_DEC,AREAKM_ACT,PERIKM_ACT,POINT_X,POINT_Y,ogc_fid,pxlval,area_m2,int_2010_aream2
"42","86",Dokichunda,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,Marine Parks and Reserves Unit (MPRU),Undetermined,"Overlaps w/ Shungumbili FID 47, part of TBCA/ BMU?","0",497.41800000000,97.90850000000,39.63680000000,-7.80055000000,1.00000000000,"1",5420.6375,5420.637
"42","86",Dokichunda,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,Marine Parks and Reserves Unit (MPRU),Undetermined,"Overlaps w/ Shungumbili FID 47, part of TBCA/ BMU?","0",497.41800000000,97.90850000000,39.63680000000,-7.80055000000,1.00000000000,"1",1163643.7498,287765.791
"42","86",Dokichunda,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,Marine Parks and Reserves Unit (MPRU),Undetermined,"Overlaps w/ Shungumbili FID 47, part of TBCA/ BMU?","0",497.41800000000,97.90850000000,39.63680000000,-7.80055000000,1.00000000000,"1",3613.7263,3613.726
"42","86",Dokichunda,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,Marine Parks and Reserves Unit (MPRU),Undetermined,"Overlaps w/ Shungumbili FID 47, part of TBCA/ BMU?","0",497.41800000000,97.90850000000,39.63680000000,-7.80055000000,1.00000000000,"1",9034.3578,9034.358
"43","240",Hbama Mashariki,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,Not available,Not described,CapeNature,Undetermined,,"0",145.79400000000,81.55290000000,39.82820000000,-7.96257000000,1.00000000000,"1",9030.9114,64.687
"43","240",Hbama Mashariki,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,Not available,Not described,CapeNature,Undetermined,,"0",145.79400000000,81.55290000000,39.82820000000,-7.96257000000,1.00000000000,"1",18663.8423,6757.153
"43","240",Hbama Mashariki,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,Not available,Not described,CapeNature,Undetermined,,"0",145.79400000000,81.55290000000,39.82820000000,-7.96257000000,1.00000000000,"1",18061.6141,8406.704
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",12644.3495,12644.349
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",71049.2936,66016.319
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",20471.7645,20471.764
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",248066.7282,247725.094
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",18665.8165,18665.817
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",3612.6242,3612.624
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",453397.3869,42006.154
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",9030.9114,8966.225
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",213145.8413,213145.841
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",18663.8423,11906.690
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",399201.3161,95907.276
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",28296.7188,28296.719
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",4214.7094,4214.709
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",4214.4118,4214.412
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",11439.9836,11439.984
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",7826.7935,7826.793
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",73456.8739,24870.060
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",49373.1329,1392.781
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",65624.6692,65624.669
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",3612.3605,3612.361
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",14450.5452,4214.407
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",32513.7411,32513.741
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",1238037.7786,3768.098
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",5418.5182,5418.518
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",98135.3513,98135.351
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",18061.6141,7330.299
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",8428.7258,8428.726
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",10235.2161,10235.216
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",9031.8844,9031.884
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",3612.3698,3612.370
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",101159.6944,86.387
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",79472.1623,79472.162
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",7224.7345,7224.735
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",4816.4785,4816.478
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",47563.4456,47563.446
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",8428.9284,8428.928
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,1.00000000000,"1",304646.3260,304646.326
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",5421.8810,5421.881
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",3614.1048,3614.105
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",23630118.8409,2466266.081
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",4216.4481,4216.448
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",8432.9459,4571.309
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",4818.8145,4818.815
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",19275.0575,19275.057
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",3614.0567,3614.057
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",7228.4727,7228.473
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",545753.7224,545753.722
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",7830.8376,7830.838
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",4216.5970,147.909
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",19878.4655,19878.466
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",602.3658,602.366
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",4818.8829,4818.883
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",9035.4038,9035.404
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",3614.1526,3614.153
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",4818.9550,4818.955
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",10842.9576,10842.958
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",11445.3390,11445.339
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",8433.4010,8433.401
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",18092049.6077,4141257.755
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",6626.2562,6626.256
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",6626.2419,6626.242
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",18563245.1187,17208689.467
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",4819.0664,4819.066
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",5421.4925,5421.493
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",12047.7540,12047.754
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",6023.8730,6023.873
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",12047.8182,12047.818
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",1912029.3213,109745.720
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",5421.4991,5421.499
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",5420.6994,5420.699
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",3613.7932,3613.793
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",4216.0923,4216.092
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",6625.3365,6625.337
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",4818.3723,4818.372
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",4818.3726,4818.373
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",23489.6458,23489.646
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",6022.9702,6022.970
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",6625.3644,6625.364
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",179489.4817,179489.482
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",7227.6482,7227.648
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,1.00000000000,"1",9636.8761,9636.876
