WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO,ISO3,SUPP_INFO,CONS_OBJ,layer,path,area_m2PAs,ogc_fid,pxlval,int_area_m2,clipped_area_m2
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160728.00000000000,"1",1040386.8431,1040386.8431
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160730.00000000000,"1",3998.0362,3998.0362
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160723.00000000000,"1",8176.1767,8176.1767
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160724.00000000000,"1",1168.0224,1168.0224
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160725.00000000000,"1",5840.1035,5840.1035
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160720.00000000000,"1",1168.0288,1168.0288
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160721.00000000000,"1",486419.2212,486419.2212
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160722.00000000000,"1",253.6345,253.6345
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160715.00000000000,"1",2920.0986,2920.0986
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160716.00000000000,"1",2336.0810,2336.0810
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160717.00000000000,"1",8176.2769,8176.2769
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160718.00000000000,"1",4088.1165,4088.1165
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160711.00000000000,"1",1168.0534,1168.0534
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160712.00000000000,"1",91692.2553,91692.2553
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160713.00000000000,"1",302.7492,302.7492
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160707.00000000000,"1",584.0338,584.0338
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160708.00000000000,"1",14016.8211,14016.8211
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160709.00000000000,"1",7592.3956,7592.3956
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160710.00000000000,"1",7008.3282,7008.3282
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160703.00000000000,"1",1752.1105,1752.1105
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160704.00000000000,"1",2322308.7460,2322308.7460
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160705.00000000000,"1",8760.5336,8760.5336
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160706.00000000000,"1",19273.1952,19273.1952
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160699.00000000000,"1",1752.1234,1752.1234
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160700.00000000000,"1",9928.6652,9928.6652
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160701.00000000000,"1",67749.0530,67749.0530
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160702.00000000000,"1",1168.0754,1168.0754
342680.999999999941792,"342681","1",Primeiras & Segundas,Primeiras & Segundas,Area de Proteccao Ambiental,Environmental Protection Area,National,V,Not Applicable,"1",0.000000000000000,6029.817615663479955,10409.000000000000000,8075.329646431750007,Not Reported,0.000000000000000,Designated,"2012",Collaborative governance,State,National Administration of Conservation Areas (ANAC),http://www.biofund.org.mz/wp-content/uploads/2019/01/1548318249-Plano%20de%20Maneio%20APAIPS%20-%20Volume%202%20de%204%20-%20Informa%C3%A7%C3%A3o%20Biofisica%20e%20Socioeconomica.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,2329517087.000,160631.00000000000,"1",2336.4077,2336.4077
