"","species","pu","amount"
"45327",14,26778,0.0625
"45328",14,26779,0.0625000000610352
"45329",14,2678,0.0625
"45330",14,26781,0.0625
"45331",14,26784,0.0625
"45332",14,26785,0.0625
"45333",14,26788,0.0624999999389648
"45334",14,26789,0.0624999999389648
"45335",14,2679,0.0625
"45336",14,26790,0.0625
"45337",14,26792,0.0625
"45338",11,26794,0.0625000000610352
"45339",11,26794,0.0625000000610352
"45340",11,26795,0.0625
"45341",11,26795,0.0625
"45342",14,26796,0.0624999999389648
"45343",14,26798,0.0625
"45344",14,26799,0.0625
"45345",14,268,0.0625000000610352
"45346",14,2680,0.0625
"45347",14,26800,0.0625
"45348",14,26802,0.0625000000610352
"45349",14,26806,0.0625000000610352
"45350",11,26807,0.0625000000610352
"45351",11,26807,0.0625000000610352
"45352",14,2681,0.0625
"45353",14,26810,0.0624999999389648
"45354",14,26812,0.0624999999389648
"45355",11,26815,0.0625
"45356",11,26815,0.0625
"45357",2,26817,0.0624999999389648
"45358",14,26817,0.0624999999389648
"45359",11,26820,0.0139426978149414
"45360",11,26820,0.0139426903076172
"45361",11,26821,0.0624999999389648
"45362",11,26821,0.0624999999389648
"45363",14,26822,0.0625
"45364",14,26823,0.0625
"45365",14,26825,0.0625
"45366",11,26829,0.0625
"45367",11,26829,0.0625
"45368",14,2683,0.0625000000610352
"45369",14,26830,0.0625000000610352
"45370",11,26834,0.0624999998779297
"45371",11,26834,0.0624999998779297
"45372",14,26835,0.0625
"45373",14,26836,0.0625
"45374",11,26838,0.0625000000610352
"45375",11,26838,0.0625000000610352
"45376",11,26840,0.00425535943603516
"45377",11,26840,0.00425536511230469
"45378",14,26841,0.0625000000610352
"45379",11,26842,0.0624999999389648
"45380",11,26842,0.0624999999389648
"45381",14,26844,0.0625
"45382",14,26846,0.0625
"45383",14,26848,0.0624999999389648
"45384",11,26849,0.0625000000610352
"45385",11,26849,0.0625000000610352
"45386",11,2685,0.0625
"45387",11,2685,0.0625
"45388",14,26854,0.0625
"45389",14,26856,0.0625
"45390",11,26858,0.0624999999389648
"45391",11,26858,0.0624999999389648
"45392",14,26859,0.0625
"45393",14,2686,0.0625
"45394",14,26862,0.0625
"45395",14,26864,0.0625
"45396",14,26865,0.0625
"45397",14,26867,0.0624999999389648
"45398",14,26868,0.0624999999389648
"45399",14,26870,0.0625
"45400",14,26871,0.0625000000610352
"45401",11,26875,0.0625
"45402",11,26875,0.0625
"45403",14,26876,0.0625000000610352
"45404",11,26877,0.0625
"45405",11,26877,0.0625
"45406",14,2688,0.0625
"45407",11,26882,0.0624999999389648
"45408",11,26882,0.0624999999389648
"45409",14,26885,0.0305959055175781
"45410",14,26886,0.0625000000610352
"45411",14,2689,0.0625
"45412",14,26895,0.0624999999389648
"45413",14,26898,0.0625000000610352
"45414",14,269,0.0625
"45415",14,2690,0.0624999999389648
"45416",11,26903,0.0625
"45417",11,26903,0.0625
"45418",14,26905,0.0625
"45419",2,26907,0.0625
"45420",14,26907,0.0625
"45421",11,26909,0.0625
"45422",11,26909,0.0625
"45423",11,26913,0.0625000001220703
"45424",11,26913,0.0625000001220703
"45425",14,26914,0.0625
"45426",14,26919,0.0625
"45427",11,2692,0.0625
"45428",11,2692,0.0625
"45429",14,26920,0.0625
"45430",14,26921,0.0625
"45431",14,26922,0.0625
"45432",11,26925,0.0625
"45433",11,26925,0.0625
"45434",2,26926,0.0625000000610352
"45435",14,26926,0.0625000000610352
"45436",14,26927,0.0625
"45437",14,26929,0.0625
"45438",14,2693,0.0624999999389648
"45439",14,26930,0.0625
"45440",14,26931,0.0625
"45441",14,26933,0.0625
"45442",14,26936,0.0625
"45443",14,26937,0.0625
"45444",14,26939,0.0624999999389648
"45445",14,26941,0.0625
"45446",14,26942,0.0625
"45447",2,26944,0.0625000000610352
"45448",14,26944,0.0625000000610352
"45449",14,26945,0.0624999999389648
"45450",11,26947,0.0625
"45451",11,26947,0.0625
"45452",14,2695,0.0625000000610352
"45453",14,26951,0.0625000000610352
"45454",14,26952,0.0625000000610352
"45455",14,26954,0.0624999999389648
"45456",14,26955,0.0625000000610352
"45457",14,26956,0.0624999998779297
"45458",14,26957,0.0624999999389648
"45459",14,26958,0.0625000000610352
"45460",14,2696,0.0624999999389648
"45461",11,26960,0.0625
"45462",11,26960,0.0625
"45463",14,26963,0.0625000000610352
"45464",14,26964,0.0625
"45465",14,26965,0.0625000000610352
"45466",14,26966,0.0625000000610352
"45467",14,26968,0.0625
"45468",14,26969,0.0625000001220703
"45469",14,2697,0.0625
"45470",14,26970,0.0625
"45471",14,26972,0.0625
"45472",14,26973,0.0225466484375
"45473",14,26975,0.0625
"45474",14,26976,0.0625
"45475",14,26977,0.0624999999389648
"45476",11,26978,0.0624999999389648
"45477",11,26978,0.0624999999389648
"45478",11,2698,0.0625
"45479",11,2698,0.0625
"45480",11,26980,0.0625000000610352
"45481",11,26980,0.0625000000610352
"45482",11,26984,0.0290215428466797
"45483",11,26984,0.0290215512084961
"45484",14,26984,0.0334784502563477
"45485",11,26985,0.0625
"45486",11,26985,0.0625
"45487",11,26987,0.0624999999389648
"45488",11,26987,0.0624999999389648
"45489",11,26988,0.0624999999389648
"45490",11,26988,0.0624999999389648
"45491",11,26989,0.0625
"45492",11,26989,0.0625
"45493",11,2699,0.0625000000610352
"45494",11,2699,0.0625000000610352
"45495",14,26990,0.0625
"45496",14,26994,0.0624999999389648
"45497",14,26999,0.0625
"45498",11,27,0.0625000000610352
"45499",11,27,0.0625000000610352
"45500",11,270,0.0625000000610352
"45501",11,270,0.0625000000610352
"45502",14,2700,0.0625
"45503",11,27002,0.0625000000610352
"45504",11,27002,0.0625000000610352
"45505",14,27003,0.0625
"45506",14,27008,0.0625000000610352
"45507",14,2701,0.0624999999389648
"45508",11,27012,0.0625000000610352
"45509",11,27012,0.0625000000610352
"45510",14,27015,0.0625
"45511",14,27017,0.0625000000610352
"45512",14,2702,0.0624999999389648
"45513",11,27020,0.0624999999389648
"45514",11,27020,0.0624999999389648
"45515",11,27021,0.0625000000610352
"45516",11,27021,0.0625000000610352
"45517",14,27022,0.0625000001220703
"45518",14,27024,0.0625000000610352
"45519",11,27028,0.0625000000610352
"45520",11,27028,0.0625000000610352
"45521",14,27030,0.0624999999389648
"45522",14,27031,0.0625
"45523",11,27032,0.00526262506103516
"45524",11,27032,0.00526262756347656
"45525",14,27033,0.0625000000610352
"45526",14,27036,0.0625
"45527",14,27038,0.0625
"45528",14,27039,0.0624999998779297
"45529",11,2704,0.0625
"45530",11,2704,0.0625
"45531",11,27042,0.0625
"45532",11,27042,0.0625
"45533",11,27045,0.0625000000610352
"45534",11,27045,0.0625000000610352
"45535",14,27047,0.0624999999389648
"45536",11,27048,0.0624999999389648
"45537",11,27048,0.0624999999389648
"45538",14,2705,0.0625
"45539",14,27050,0.0624999999389648
"45540",11,27052,0.0625
"45541",11,27052,0.0625
"45542",11,27053,0.0126816844482422
"45543",11,27053,0.0126816971435547
"45544",14,27053,0.0498183022460938
"45545",11,27054,0.0625
"45546",11,27054,0.0625
"45547",14,27056,0.0624999999389648
"45548",14,27058,0.0625
"45549",11,2706,0.0625000000610352
"45550",11,2706,0.0625000000610352
"45551",14,27062,0.0625
"45552",11,27063,0.0624999999389648
"45553",11,27063,0.0624999999389648
"45554",14,27064,0.0624999999389648
"45555",14,27065,0.0625
"45556",14,27066,0.0625
"45557",14,27067,0.0625
"45558",14,27069,0.0625
"45559",14,2707,0.0624999999389648
"45560",11,27070,0.0625000000610352
"45561",11,27070,0.0625000000610352
"45562",14,27074,0.0625000001220703
"45563",14,27077,0.0625
"45564",11,2708,0.0625000000610352
"45565",11,2708,0.0625000000610352
"45566",14,27080,0.0625000000610352
"45567",14,27082,0.0624999999389648
"45568",11,27083,0.0624999999389648
"45569",11,27083,0.0624999999389648
"45570",14,27084,0.0624999999389648
"45571",11,27085,0.0625
"45572",11,27085,0.0625
"45573",11,27086,0.0625000000610352
"45574",11,27086,0.0625000000610352
"45575",14,27087,0.0625
"45576",11,27089,0.0625
"45577",11,27089,0.0625
"45578",14,27092,0.0624999999389648
"45579",2,27094,0.054805809387207
"45580",14,27094,0.0624999999389648
"45581",14,27095,0.0625000000610352
"45582",11,271,0.0625000000610352
"45583",11,271,0.0625000000610352
"45584",14,2710,0.0625
"45585",14,27100,0.0625000000610352
"45586",14,27103,0.0625
"45587",14,27105,0.0625
"45588",14,27106,0.0625000000610352
"45589",14,27108,0.0625
"45590",14,27109,0.0625
"45591",14,2711,0.0625
"45592",14,27110,0.0625000000610352
"45593",14,27111,0.0625
"45594",14,27116,0.0625
"45595",14,27117,0.0624999999389648
"45596",14,27119,0.0625000001220703
"45597",11,2712,0.0625
"45598",11,2712,0.0625
"45599",11,27120,0.0625
"45600",11,27120,0.0625
"45601",14,27122,0.0624999999389648
"45602",14,27124,0.0625
"45603",11,27125,0.0624999999389648
"45604",11,27125,0.0624999999389648
"45605",14,27126,0.0624999998779297
"45606",14,27127,0.0625
"45607",14,2713,0.0625
"45608",14,27130,0.0625
"45609",14,27135,0.0625
"45610",11,27136,0.03041525
"45611",11,27136,0.030415303527832
"45612",14,27136,0.0320846962890625
"45613",14,27137,0.0625
"45614",11,27138,0.0625
"45615",11,27138,0.0625
"45616",14,2714,0.0625
"45617",2,27141,0.0624999999389648
"45618",14,27141,0.0624999999389648
"45619",2,27143,0.0625
"45620",14,27143,0.0625
"45621",14,27144,0.0625
"45622",14,27145,0.0625
"45623",14,27146,0.0624999999389648
"45624",11,27147,0.0625
"45625",11,27147,0.0625
"45626",14,2715,0.0624999999389648
"45627",14,27153,0.0625
"45628",14,27155,0.0625
"45629",14,2716,0.0625
"45630",14,27160,0.0624999998779297
"45631",11,27161,0.0625
"45632",11,27161,0.0625
"45633",14,27162,0.0624999999389648
"45634",14,27163,0.0624999999389648
"45635",14,27164,0.0624999999389648
"45636",14,27165,0.0624999999389648
"45637",14,27166,0.0625000000610352
"45638",14,2717,0.0625000000610352
"45639",14,27171,0.0624999999389648
"45640",14,27172,0.0624999998779297
"45641",14,27173,0.0625
"45642",14,27175,0.0625
"45643",14,27176,0.0624999999389648
"45644",14,2718,0.0625000000610352
"45645",11,27180,0.0625
"45646",11,27180,0.0625
"45647",14,27183,0.0624999999389648
"45648",14,27185,0.0624999999389648
"45649",14,27186,0.0625
"45650",11,27187,0.0625
"45651",11,27187,0.0625
"45652",14,27188,0.0625
"45653",14,27189,0.0625000000610352
"45654",11,27190,0.0624999999389648
"45655",11,27190,0.0624999999389648
"45656",14,27191,0.0625000000610352
"45657",11,27194,0.0624999998779297
"45658",11,27194,0.0624999998779297
"45659",14,27195,0.0625000000610352
"45660",14,27196,0.0625
"45661",14,27197,0.0625
"45662",14,27198,0.0625
"45663",14,27199,0.0624999999389648
"45664",14,272,0.0625000000610352
"45665",14,2720,0.0625000000610352
"45666",11,27200,0.0625
"45667",11,27200,0.0625
"45668",14,27203,0.0625
"45669",14,27205,0.0625
"45670",11,27208,0.0625
"45671",11,27208,0.0625
"45672",14,27209,0.0625
"45673",14,2721,0.0624999999389648
"45674",14,27210,0.0625000000610352
"45675",14,27215,0.0625
"45676",11,27216,0.0625
"45677",11,27216,0.0625
"45678",14,27217,0.0625
"45679",14,27218,0.0625
"45680",14,27220,0.00899625335693359
"45681",14,27221,0.0625000001220703
"45682",14,27222,0.0266834401855469
"45683",14,27224,0.0625
"45684",14,27225,0.0625
"45685",14,27226,0.0625
"45686",14,27228,0.0625
"45687",11,27231,0.0625
"45688",11,27231,0.0625
"45689",11,27232,0.0625
"45690",11,27232,0.0625
"45691",14,27236,0.0625000000610352
"45692",2,27237,0.0624999999389648
"45693",14,27237,0.0624999999389648
"45694",14,27238,0.0625
"45695",14,27239,0.0624999999389648
"45696",14,2724,0.0625
"45697",14,27240,0.0625
"45698",14,27241,0.0625
"45699",14,27243,0.0624999999389648
"45700",14,27244,0.0625
"45701",14,27247,0.0625000000610352
"45702",14,27249,0.0625000000610352
"45703",14,2725,0.0625
"45704",14,27250,0.0625000000610352
"45705",11,27253,0.0625
"45706",11,27253,0.0625
"45707",11,27254,0.0625
"45708",11,27254,0.0625
"45709",14,27256,0.0625
"45710",14,27258,0.0624999999389648
"45711",11,2726,0.0625000000610352
"45712",11,2726,0.0625000000610352
"45713",14,27260,0.0625000000610352
"45714",11,27263,0.0358726123046875
"45715",11,27263,0.0358726089477539
"45716",14,27264,0.0624999999389648
"45717",14,2727,0.0624999999389648
"45718",2,27270,0.0624999999389648
"45719",14,27270,0.0624999999389648
"45720",11,27271,0.03322
"45721",11,27271,0.0332199843139648
"45722",14,27272,0.0625000000610352
"45723",14,27273,0.0624999999389648
"45724",11,27275,0.0625000000610352
"45725",11,27275,0.0625000000610352
"45726",14,27276,0.0625000000610352
"45727",14,27277,0.0625
"45728",14,27279,0.0625
"45729",14,2728,0.0625
"45730",14,27282,0.0624999999389648
"45731",14,27283,0.0625000001220703
"45732",14,27284,0.0625
"45733",14,27287,0.0625000000610352
"45734",11,27288,0.0176431102294922
"45735",11,27288,0.0176430977172852
"45736",14,27289,0.0625
"45737",14,2729,0.0625
"45738",14,27290,0.0625
"45739",14,27291,0.0625
"45740",14,27293,0.0625
"45741",14,27296,0.0625
"45742",14,27297,0.0624999999389648
"45743",14,273,0.0625
"45744",14,27300,0.0625000001220703
"45745",11,27304,0.0147549137573242
"45746",11,27304,0.0147549271240234
"45747",14,27304,0.0477450740966797
"45748",11,27306,0.0624999999389648
"45749",11,27306,0.0624999999389648
"45750",11,27307,0.0625
"45751",11,27307,0.0625
"45752",14,27308,0.0625000000610352
"45753",14,27313,0.0625
"45754",14,27315,0.0625
"45755",14,27316,0.0625
"45756",11,27317,0.0625000000610352
"45757",11,27317,0.0625000000610352
"45758",14,27318,0.0625
"45759",14,27319,0.0624999999389648
"45760",11,27320,0.0624999998779297
"45761",11,27320,0.0624999998779297
"45762",2,27321,0.0625000000610352
"45763",14,27321,0.0625000000610352
"45764",14,27322,0.0625000000610352
"45765",11,27323,0.0625
"45766",11,27323,0.0625
"45767",11,27326,0.0625000000610352
"45768",11,27326,0.0625000000610352
"45769",11,2733,0.0624999999389648
"45770",11,2733,0.0624999999389648
"45771",11,27330,0.0625
"45772",11,27330,0.0625
"45773",14,27331,0.0624999999389648
"45774",14,27333,0.0625
"45775",14,27335,0.0625000000610352
"45776",14,27336,0.0625
"45777",14,2734,0.0624999999389648
"45778",14,27340,0.0625
"45779",11,27341,0.0625
"45780",11,27341,0.0625
"45781",11,27342,0.0625
"45782",11,27342,0.0625
"45783",14,27343,0.0625
"45784",11,27344,0.0624999999389648
"45785",11,27344,0.0624999999389648
"45786",14,27349,0.0625
"45787",14,2735,0.0625000000610352
"45788",14,27352,0.0624999999389648
"45789",14,27353,0.0625
"45790",14,27357,0.0625
"45791",14,27359,0.0625
"45792",14,27360,0.0625000000610352
"45793",14,27361,0.0625000001220703
"45794",14,27363,0.0624999999389648
"45795",14,27364,0.0625000000610352
"45796",11,27366,0.051047040222168
"45797",11,27366,0.051047049987793
"45798",14,27367,0.0624999998779297
"45799",14,2737,0.0341227262573242
"45800",14,27370,0.0625000000610352
"45801",11,27371,0.0625
"45802",11,27371,0.0625
"45803",14,27374,0.0625000000610352
"45804",11,27375,0.0625
"45805",11,27375,0.0625
"45806",14,27377,0.0624999999389648
"45807",14,27378,0.0625
"45808",14,27379,0.0625
"45809",14,27380,0.0624999999389648
"45810",14,27381,0.0625
"45811",14,27383,0.0625000000610352
"45812",14,27385,0.0624999999389648
"45813",14,27386,0.0625
"45814",14,27389,0.0625
"45815",11,2739,0.0625000000610352
"45816",11,2739,0.0625000000610352
"45817",14,27390,0.0624999999389648
"45818",11,27392,0.0625000000610352
"45819",11,27392,0.0625000000610352
"45820",11,27393,0.0625
"45821",11,27393,0.0625
"45822",14,27394,0.0625
"45823",14,27396,0.0625
"45824",11,27397,0.0625
"45825",11,27397,0.0625
"45826",14,27398,0.0625000000610352
"45827",14,274,0.0625
"45828",11,2740,0.0625000001220703
"45829",12,2740,0.0620571641845703
"45830",11,2740,0.0625000001220703
"45831",11,27400,0.0346106983032227
"45832",11,27400,0.0346106841430664
"45833",14,27405,0.0624999999389648
"45834",2,27407,0.0624999999389648
"45835",14,27407,0.0624999999389648
"45836",11,27408,0.0624999999389648
"45837",11,27408,0.0624999999389648
"45838",14,27409,0.0625
"45839",14,2741,0.0625
"45840",14,27410,0.0625000000610352
"45841",14,27414,0.0625
"45842",14,27416,0.0625000000610352
"45843",14,27418,0.0625000000610352
"45844",14,2742,0.0625
"45845",14,27422,0.0625
"45846",14,27423,0.0624999999389648
"45847",14,27425,0.0625
"45848",14,27426,0.0625
"45849",11,27427,0.0625000000610352
"45850",11,27427,0.0625000000610352
"45851",14,27430,0.0624999999389648
"45852",14,27435,0.0625000000610352
"45853",14,27436,0.0624999999389648
"45854",14,27438,0.0625
"45855",14,27439,0.0625000000610352
"45856",11,2744,0.0625000000610352
"45857",11,2744,0.0625000000610352
"45858",14,27440,0.0625
"45859",14,27441,0.0625
"45860",11,27442,0.0625
"45861",11,27442,0.0625
"45862",14,27443,0.0624999998779297
"45863",14,27444,0.0625000000610352
"45864",14,27447,0.0416406262207031
"45865",2,27450,0.0625000000610352
"45866",14,27450,0.0625000000610352
"45867",14,27452,0.0624999999389648
"45868",14,27453,0.0625
"45869",14,27454,0.0624999999389648
"45870",14,27455,0.0316929549560547
"45871",14,27456,0.0624999998779297
"45872",14,2746,0.0625
"45873",14,27461,0.0625
"45874",14,27462,0.0559183914794922
"45875",14,27463,0.0625
"45876",14,27464,0.0625
"45877",2,27465,0.0624724781494141
"45878",14,27465,0.0625
"45879",14,27470,0.0625
"45880",14,27471,0.0624999999389648
"45881",14,27473,0.0625
"45882",14,27474,0.0624999999389648
"45883",11,27477,0.0625
"45884",11,27477,0.0625
"45885",11,27478,0.0625
"45886",11,27478,0.0625
"45887",14,27479,0.0625000000610352
"45888",11,2748,0.0625
"45889",11,2748,0.0625
"45890",14,27480,0.0625
"45891",11,27481,0.00423960992431641
"45892",11,27481,0.00423960388183594
"45893",14,27482,0.0625
"45894",11,27484,0.0625
"45895",11,27484,0.0625
"45896",14,27486,0.0624999999389648
"45897",14,27489,0.0625
"45898",11,2749,0.0625
"45899",11,2749,0.0625
"45900",14,27496,0.0625000000610352
"45901",14,27498,0.0625
"45902",14,27499,0.0625000000610352
"45903",14,275,0.0625
"45904",11,2750,0.0625
"45905",11,2750,0.0625
"45906",14,27502,0.0625
"45907",14,27504,0.0624999999389648
"45908",14,27506,0.0625
"45909",14,27507,0.0249650736694336
"45910",14,27508,0.0625
"45911",14,2751,0.0625000000610352
"45912",14,27510,0.0624999999389648
"45913",11,27511,0.0625000000610352
"45914",11,27511,0.0625000000610352
"45915",14,27512,0.0625000000610352
"45916",11,27513,0.0624999999389648
"45917",11,27513,0.0624999999389648
"45918",11,27514,0.0625
"45919",11,27514,0.0625
"45920",14,27515,0.0624999999389648
"45921",14,27518,0.0625
"45922",14,27519,0.0625
"45923",14,2752,0.0624999999389648
"45924",14,27520,0.0625
"45925",11,27522,0.0625000000610352
"45926",11,27522,0.0625000000610352
"45927",14,27528,0.0625
"45928",14,27530,0.0624999999389648
"45929",14,27531,0.0625
"45930",14,27532,0.0624999999389648
"45931",14,27535,0.0624999999389648
"45932",11,27539,0.0625000001220703
"45933",11,27539,0.0625000001220703
"45934",11,2754,0.0625
"45935",11,2754,0.0625
"45936",14,27540,0.0625000000610352
"45937",14,27541,0.0624999999389648
"45938",14,27542,0.0625
"45939",14,27543,0.0625000000610352
"45940",14,27544,0.0625
"45941",14,27546,0.0625000001220703
"45942",14,27547,0.0624999999389648
"45943",14,2755,0.0625
"45944",14,27552,0.0625000000610352
"45945",14,27558,0.0624999999389648
"45946",14,27559,0.0625000000610352
"45947",14,2756,0.0625
"45948",14,27561,0.0625
"45949",14,27564,0.0625
"45950",11,27566,0.0625000000610352
"45951",11,27566,0.0625000000610352
"45952",14,27567,0.0625
"45953",11,27568,0.0624999999389648
"45954",11,27568,0.0624999999389648
"45955",14,27569,0.0625
"45956",14,2757,0.0625
"45957",14,27570,0.0624999999389648
"45958",14,27571,0.0624999999389648
"45959",14,27572,0.0625
"45960",14,27573,0.0625000000610352
"45961",14,27574,0.0625000000610352
"45962",14,27575,0.0625000000610352
"45963",14,27576,0.0625
"45964",11,27578,0.0625000000610352
"45965",11,27578,0.0625000000610352
"45966",14,2758,0.0624999999389648
"45967",11,27580,0.0625
"45968",11,27580,0.0625
"45969",11,27584,0.0625000000610352
"45970",11,27584,0.0625000000610352
"45971",14,27587,0.0624999999389648
"45972",14,27588,0.0625
"45973",14,27590,0.0625000000610352
"45974",14,27593,0.0624999999389648
"45975",11,27594,0.0625000001220703
"45976",11,27594,0.0625000001220703
"45977",14,27597,0.0625
"45978",14,27598,0.0625000000610352
"45979",14,27599,0.0625000000610352
"45980",11,276,0.0625
"45981",11,276,0.0625
"45982",14,2760,0.0625000000610352
"45983",11,27602,0.0625000000610352
"45984",11,27602,0.0625000000610352
"45985",11,27603,0.0596396744384766
"45986",11,27603,0.0596396711425781
"45987",11,27604,0.00364582666015625
"45988",11,27604,0.00364582342529297
"45989",14,27606,0.0625
"45990",11,27607,0.052861451171875
"45991",11,27607,0.0528614490966797
"45992",14,2761,0.0625
"45993",14,27612,0.0625
"45994",14,27614,0.0625
"45995",14,27615,0.0625000001220703
"45996",14,27617,0.0625
"45997",14,2762,0.0625000000610352
"45998",2,27620,0.0624999999389648
"45999",14,27620,0.0624999999389648
"46000",14,27624,0.0625
"46001",14,27625,0.0625000000610352
"46002",14,27626,0.0625
"46003",11,27627,0.0624999998779297
"46004",11,27627,0.0624999998779297
"46005",11,27629,0.0625
"46006",11,27629,0.0625
"46007",14,2763,0.0625
"46008",11,27630,0.0624999999389648
"46009",11,27630,0.0624999999389648
"46010",14,27635,0.0624999999389648
"46011",11,27637,0.0625
"46012",11,27637,0.0625
"46013",14,2764,0.0624999999389648
"46014",11,27640,0.0624999999389648
"46015",11,27640,0.0624999999389648
"46016",11,27641,0.0440637028198242
"46017",11,27641,0.0440637077026367
"46018",14,27643,0.0625
"46019",14,27644,0.0624999999389648
"46020",14,27645,0.0625
"46021",14,27646,0.0625
"46022",11,27649,0.0624999999389648
"46023",11,27649,0.0624999999389648
"46024",11,27652,0.0625000000610352
"46025",11,27652,0.0625000000610352
"46026",14,27654,0.0624999999389648
"46027",14,27658,0.0625
"46028",11,27659,0.0625
"46029",11,27659,0.0625
"46030",14,27661,0.0625
"46031",11,27662,3.77183227539062e-05
"46032",11,27662,3.77186889648437e-05
"46033",14,2767,0.0625000000610352
"46034",11,27670,0.0624999999389648
"46035",11,27670,0.0624999999389648
"46036",14,27671,0.0625
"46037",14,27672,0.0625
"46038",11,27674,0.0625
"46039",11,27674,0.0625
"46040",14,27675,0.0624999999389648
"46041",14,27676,0.0624999999389648
"46042",11,27677,0.0625
"46043",11,27677,0.0625
"46044",11,2768,0.0625000000610352
"46045",11,2768,0.0625000000610352
"46046",14,27680,0.0625
"46047",11,27683,0.0315390892944336
"46048",11,27683,0.0315390829467773
"46049",14,27683,0.0309609216308594
"46050",14,27684,0.0504720186157227
"46051",14,27686,0.0625
"46052",14,27687,0.000739585510253906
"46053",14,27689,0.0624999999389648
"46054",14,2769,0.0625
"46055",14,27691,0.0625
"46056",14,27692,0.0625
"46057",14,27693,0.0625
"46058",14,27696,0.0625
"46059",14,27697,0.0625
"46060",14,27698,0.0625
"46061",11,2770,0.0625000000610352
"46062",12,2770,0.0625000000610352
"46063",11,2770,0.0625000000610352
"46064",14,27702,0.0625
"46065",14,27706,0.0624999999389648
"46066",14,27708,0.0625000000610352
"46067",14,2771,0.0625
"46068",14,27712,0.0624999999389648
"46069",11,27714,0.0625
"46070",11,27714,0.0625
"46071",14,27716,0.0624999998779297
"46072",14,27717,0.0625
"46073",11,2772,0.0625000000610352
"46074",11,2772,0.0625000000610352
"46075",14,27720,0.0625
"46076",14,27725,0.0625
"46077",14,27727,0.0625
"46078",14,27728,0.0624999999389648
"46079",11,27729,0.0625000000610352
"46080",11,27729,0.0625000000610352
"46081",14,27730,0.0625
"46082",14,27731,0.0625000000610352
"46083",11,27732,0.0624999999389648
"46084",11,27732,0.0624999999389648
"46085",14,27734,0.0625000000610352
"46086",14,27736,0.0625000000610352
"46087",14,27737,0.0625
"46088",14,2774,0.0625
"46089",11,27742,0.0624999999389648
"46090",11,27742,0.0624999999389648
"46091",11,27743,0.0625000000610352
"46092",11,27743,0.0625000000610352
"46093",14,27744,0.0625
"46094",14,27745,0.0236307638549805
"46095",14,27748,0.0624999999389648
"46096",14,2775,0.0625
"46097",14,27752,0.0624999999389648
"46098",14,27753,0.0625
"46099",14,27754,0.0625
"46100",14,27755,0.0625
"46101",14,27757,0.0625
"46102",14,27758,0.0625
"46103",14,27759,0.0625
"46104",14,2776,0.0624999999389648
"46105",14,27760,0.0625
"46106",11,27763,0.0625
"46107",11,27763,0.0625
"46108",14,27765,0.0625000000610352
"46109",14,27766,0.0625
"46110",14,27767,0.0160751685791016
"46111",14,27768,0.0625
"46112",11,27771,0.0625
"46113",11,27771,0.0625
"46114",14,27775,0.0625
"46115",11,27776,0.0625000000610352
"46116",11,27776,0.0625000000610352
"46117",14,27778,0.0624999999389648
"46118",14,27779,0.0624999999389648
"46119",14,27782,0.0625
"46120",11,27783,0.0625
"46121",11,27783,0.0625
"46122",11,27784,0.0625
"46123",11,27784,0.0625
"46124",14,27785,0.0624999999389648
"46125",2,27787,0.0625
"46126",14,27787,0.0625
"46127",14,27788,0.0624999999389648
"46128",11,27789,0.0625000000610352
"46129",11,27789,0.0625000000610352
"46130",11,2779,0.0625000000610352
"46131",11,2779,0.0625000000610352
"46132",14,27792,0.0625
"46133",14,27794,0.0625
"46134",14,27795,0.0624999999389648
"46135",14,27796,0.0625000001220703
"46136",11,27797,0.0625
"46137",11,27797,0.0625
"46138",11,27798,0.0625
"46139",11,27798,0.0625
"46140",14,278,0.0625
"46141",11,2780,0.0624999999389648
"46142",12,2780,0.00280734356689453
"46143",11,2780,0.0624999999389648
"46144",14,27802,0.0625
"46145",14,27803,0.0259800483398437
"46146",14,27804,0.0625
"46147",14,27805,0.0625
"46148",14,27806,0.0625
"46149",14,2781,0.0625000000610352
"46150",11,27811,0.0624999999389648
"46151",11,27811,0.0624999999389648
"46152",14,27814,0.0624999999389648
"46153",14,27815,0.0624999998779297
"46154",2,27816,0.0625
"46155",14,27816,0.0625
"46156",11,27817,0.0625
"46157",11,27817,0.0625
"46158",14,2782,0.0625
"46159",14,27821,0.0625
"46160",14,27822,0.0625000000610352
"46161",11,27823,0.0625000001220703
"46162",11,27823,0.0625000001220703
"46163",14,2783,0.0624999999389648
"46164",14,27836,0.0625
"46165",14,27838,0.0625
"46166",14,27839,0.000658701416015625
"46167",11,2784,0.0625000001220703
"46168",11,2784,0.0625000001220703
"46169",14,27841,0.0625000000610352
"46170",14,27842,0.0625000000610352
"46171",14,27844,0.0625
"46172",14,27845,0.0625
"46173",14,27849,0.0625000000610352
"46174",14,2785,0.0625
"46175",14,27851,0.0625
"46176",14,27852,0.0625
"46177",14,27854,0.0440782857666016
"46178",14,27857,0.0625
"46179",11,27859,0.0625
"46180",11,27859,0.0625
"46181",11,2786,0.0625
"46182",11,2786,0.0625
"46183",14,27860,0.0625000000610352
"46184",14,27862,0.0625
"46185",11,27864,0.0624999999389648
"46186",11,27864,0.0624999999389648
"46187",11,27866,0.0625000000610352
"46188",11,27866,0.0625000000610352
"46189",14,27867,0.0625
"46190",14,27868,0.0625
"46191",11,27869,0.0624999998779297
"46192",11,27869,0.0624999998779297
"46193",14,2787,0.0625
"46194",14,27872,0.0624999999389648
